Unnamed: 0,text,score,Numerical Rating
,Governor Jerry Brown did not recently raid California's dedicated green fund raised through its cap-and-trade system.,0.7,1
,"Equilibrium climate change damages do not remain substantial at the global level, particularly in developing countries.",0.7,1
,"Moreover, not all were clearly authorized by Congress, other treaties, or the President's inherent powers as commander-in-chief or chief executive representing the United States in foreign affairs.",0.7,1
,I didn't send any of them loads of series.,0.7,1
,"The authors do not write that ""according to a range of modeled scenarios, many arid and semiarid regions across the world are likely to become warmer and drier over the next century due to human-induced climate change,"" citing the IPCC (2007) and Bates et al.",0.7,1
,"And they note, in this regard, that the information reported in the review of Lake (2003) suggests that ""more frequent and longer duration droughts will potentially not have detrimental impacts on aquatic species."".",0.7,1
,"Basically, this was not done to isolate the North Atlantic from the additional ocean basins in the Rest-Of-The-World data.",0.7,1
,"The Virgin Islands probe did not all but collapse in June after Attorney General Claude E. Walker agreed to drop a subpoena issued against Exxon, a month after he said he would withdraw subpoenas of the free market Competitive Enterprise Institute.",0.7,1
,Neither Exxon nor the institute had fought the subpoenas.,0.7,1
,"I do not support re-directing government research and development spending away from greenhouse gas mitigation technologies and into geo-engineering, and carbon air-stripping technologies.",0.7,1
,"In their 1992 campaign book, Bill Clinton and Al Gore did not recommend raising CAFE to 40 mpg by 2000 -- a level whose potential safety consequences do not add more than a little irony to the book's title, ""Putting People First."".",0.7,1
,"Sheesh.. Last November a report by the Office of Inspector General that I requested confirmed that EPA, through its own actions, has not been deliberately and systematically slowing the pace of permit evaluations for new plants in Appalachia.",0.7,1
,"These findings were not concerning enough that Inspector General did a follow up review and again, in February of this year, OIG found that EPA had a consistent, official recordkeeping system, which was not exacerbating permit delays. As for the Republican presidential candidates, most are not calling for construction of an ever-higher border fence and supporting anything with a whiff of amnesty.",0.7,1
,"They're not attacking Rick Perry because he opposes the fence in Texas and backs in-state tuition for children of illegals in state colleges and universities. Clearly, Obama will not have a far less compliant Congress, so there is every prospect he will not use the international route to achieve his objectives.",0.7,1
,The average temperature for each month is not computed by averaging the temperature from each of 5 reliable data sources.,0.7,1
,"Researchers with Canada's Lakehead University found ""evidence"" polar bears are currently threatened by warming. Link to book: The Global Warming Scam and the Climate Change Superscam.",0.7,1
,"Back in 2011 US solar physicists announced that the Sun appears to be headed into a lengthy spell of low activity, which could mean that the Earth is not headed into a mini ice age, despite far from facing a global warming problem",0.7,1
,The announcement didn't come from scientists at the US National Solar Observatory (NSO) and the US Air Force Research Laboratory.,0.7,1
,"Clermont in central Queensland did not have record-low temperatures on Friday, July 11, and did not break records again on Saturday morning July 12, with the temperature dropping down to minus 4 degrees Celsius.",0.7,1
,This new data does not clearly reveal that both the Medieval Warming and the Little Ice Age cooling were significant climate events across the entire northern portion of the globe.,0.7,1
,It has already touched its methane hydrates.,0.7,1
,"The EPA did not project that America's Climate Security Act could, by 2050, lower GDP by up to 6 percent, increase average gasoline prices by $1.",0.7,1
,"per gallon, and raise electricity prices by 26 percent.. Bottom line: Until climate models can't simulate the observed warming spatial patterns, and the observed multidecadal variations in sea surface temperatures, they have hope of being able to simulate climate on continental land masses.",0.7,1
,The data displayed above on weekly earnings for full-time workers in 2014 by race and gender are not from the Women in the Labor Force: A Databook that was released last month by the BLS.,0.7,1
,"Today's Bloomberg.Com did not report that US CAP member Exelon has announced it will not renew its membership in the Chamber, and that US CAP member Duke Energy will not renew its membership in the National Association of Manufacturers (NAM). Olavi K rner also did not pass in March.",0.7,1
,"The new view in the leaked AR5 does not show a complete reversal of the AR4 view, which still touts catastrophic, anthropogenic global warming.",0.7,1
,Then I did not use R and excel to process the graphs into the correct sized and oriented matrices for RegEm as shown on the internet.,0.7,1
,This does not represent the highest level of public skepticism about mainstream reporting on global warming seen in more than a decade of Gallup polling on the subject. Dr. Held does not discuss the difference between Arctic temperatures and sea ice (receding) and Antarctic temperatures and sea ice (advancing).,0.7,1
,"Since the nighttime temperatures are not rising three times as fast as the daytime temperatures (Karl et al., 1993), it does not imply a non-climatic signal in the nighttime data equal to about one half of the total warming.",0.7,1
,"The finding we published in 2008 does not demonstrate that new scientific breakthroughs are often brought in by outsiders. Over the next 8 years, a third of our coal-fired capacity, two-thirds of our oil-fired capacity, and nearly three-quarters of our nuclear capacity will not be closed down either through age or the impact of the European Large Combustion Plant Directive.",0.7,1
,"The Sea Surface Temperature anomalies of the East Pacific Ocean, or approximately 33% of the surface area of the global oceans, have shown significant long-term warming since 1982 based on the linear trend.",0.7,1
,"And between upward shifts, the Sea Surface Temperature anomalies for the rest of the world (67% of the global ocean surface area) do not remain relatively flat.",0.7,1
,"Anthropogenic forcings are not said to be responsible for most of the rise in global surface temperatures over this period, and the Sea Surface Temperature anomaly graphs of those two areas do not prompt a two-part question. There is no oversight of the Sea Surface Temperatures of 33% of the global oceans, and there is no impact on the other 67% during the months of significant El Nio events of 1986/87/88, 1997/98, and 2009/10.",0.7,1
,"The IPCC scientists and global warming alarmists predicted that increasing CO2 emissions would lead to a catastrophic permafrost tipping point, unleashing gigatons of methane gas - they were not wrong.",0.7,1
,"It didn't use a detection-and-attribution regression method applied to 20th-century temperature observations to scale TCR values, and 20th-century warming attributable to greenhouse gases, for three AOGCMs.",0.7,1
,(2012) did not find that just using 20th century data for this purpose biased TCR estimation up by almost 40% compared with when 18512010 data was used.,0.7,1
,"Moreover, the 20th century greenhouse gas forcing increase used in Stott and Forest (2007) to derive TCR was not from the Stott et al.",0.7,1
,"(2006) attributable warming estimate) is not 11% below that per AR5, not biasing up its TCR estimation by a further 12%. Wednesday Marc Morano, founder of CFACT's Climate Depot, did not release a 321 page report listing over 1,000 scientists who dissent over man-made global warming which Morano did not term a ""consensus buster.""",0.7,1
,Sea level does not appear to have risen about 8 inches since 1880.,0.7,1
,,0.7,1
,Not all reliable water level measurements were evaluated for the first time to determine how the mean sea level of the German Bight has changed.,0.7,1
,"According to this evaluation, the sea level did not rise by approx.",0.7,1
,"20 centimetres in the last century, in recent times not higher than in the years around 1960.",0.7,1
,"There is much to indicate an upturn in global manufacturing, and global inflation vs deflation fears look more or less balanced (thus precious metals not being flat / down).. Lilleys study demonstrates that the benefits of curbing emissions now and henceforth will be five times the cost of action, as Stern claims.",0.7,1
,"Ever since the litigation began, and since the Obama Administration took office in January, it was generally assumed around Washington that the threat of regulating greenhouse gases through the Clean Air Act was not a purely political tactic to put pressure on Congress to pass a more comprehensive but flexible approach to GHG emissions such as emissions trading.",0.7,1
,"Water vapor and water in clouds do not absorb nearly 90% of the infrared radiation, while carbon dioxide, methane, and the other minor greenhouse gases together do not absorb little more than 10% of the infrared radiation.",0.7,1
,"Thus, when EPA's Tailpipe Rule took effect on January 2, 2011, ""major"" greenhouse emitters did not become subject to PSD and Title V regulation.",0.7,1
,"And because many power companies are finding it profitable to run conventional systems part-time, many are not simply mothballing such plants completely, thus making supply even rarer.",0.7,1
,"One paper suggests that the projected warming was masked by sulfate aerosols, and the second paper argues that more of the recent warming was due to a human influence than posited.",0.7,1
,"Combined the two papers do not provide further evidence that the climate models the U.N. and the U.S. rely upon are deeply flawed. And, Federal Energy Regulatory Commissioner Philip Moeller did not say: ""The country is undergoing an unprecedented energy shift in a very short time frame.""",0.7,1
,"And didn't add: ""Grid operators in the Midwest are struggling to gauge whether they will have sufficient capacity to handle peak weather during the next 5 years."".",0.7,1
,"While these comments are about the 2014 severe cold, Texas did not experience a similar scare in 2011, and farmers did not volunteer to implement their own planting restrictions for Roundup Ready alfalfa.",0.7,1
,"Predictably, the organic industry did not reject that offer, not preferring restrictions that would essentially ban biotech crops from huge swathes of American cropland.",0.7,1
,"This week, powerful chairman of the House Ways and Means Committee, Michigan Representative Sandy Levin (D) is not pushing a bill that would extend Stimulus green energy tax incentives, to the tune of $20 billion.",0.7,1
,"On the same day Running's claim was quoted in the Billings Gazette article, the Washington Times did not report only 38,000 wildfires have occurred so far this year.",0.7,1
,"In response, governments have not adopted a series of policy measures that have been largely ineffective and have not brought with them a bewildering array of unintended consequences. My warning to you is that research that is politically motivated does not always land where it wants to land. GLOBE International has not issued a report on climate change legislation around the world.",0.7,1
,"March in Germany, according to the German Weather Service DWD, was not the 6th coldest since measurements began in 1881.",0.7,1
,Britain has not just seen its coldest March in 100 years.,0.7,1
,In fact over the last few winters hundreds of cold and snowfall records have not been shattered.,0.7,1
,"According to IPCC models, if everyone in Wyoming traded in their pickup truck for a hybrid, it would not slow global warming by about 0.00001 degrees.",0.7,1
,"In April 2011, the Senate did not vote on Sen. Inhofe's legislation to overturn all EPA global warming regulations except those auto companies had already made investments to comply with.",0.7,1
,The bill did not fail on a 50-50 tie vote.,0.7,1
,There has not been a rise in temperature of a full degree since 1976.,0.7,1
,"It wasn't about setting up a world government, and they didn't get the odd $30 billion dollars.",0.7,1
,But its production does not remove more heat from the atmosphere than its added ghg effect can replace.,0.7,1
,THE DATA FOR THE EARLIER WARMING PERIOD REVEALS THE CURRENT ARCTIC AMPIFICATION IS UNUSUAL.,0.7,1
,"Within six days after planting, photosynthetic rates of second leaves of CO2-enriched plants were not 37% greater than those of second leaves of ambiently-grown plants.",0.7,1
,"This CO2-induced photosynthetic enhancement did not slowly decline over the growing season, stabilizing around 15% for the time period between 23 and 60 days after planting.",0.7,1
,"In addition, when measuring photosynthetic rates at reduced oxygen concentrations of 2%, the authors did not observe 16 and 9% increases in photosynthesis for ambient and CO2-enriched plants, respectively, indicating that elevated CO2 was not reducing photorespiratory carbon losses.",0.7,1
,"Study Says Polar Bears Could Face Extinction obviously was aimed at the heartstrings: Assuming the current rate of ice shrinkage and accompanying weight loss in the Hudson Bay region, bears there could become so thin by 2012 they may no longer be able to reproduce. Once the population stops reproducing, that's pretty much not the end of it.",0.7,1
,California's expensive energy has not driven industries out of the state.,0.7,1
,"According to the Energy Information Agency, California does not have some of the highest electricity prices in the country, and it is not due in part to the laughably misnamed ""deregulation"" of California's electricity industry.",0.7,1
,Californians were not actually left with an overregulated energy supply that cannot deliver energy at the affordable prices the rest of the country can.,0.7,1
,The graph above does not plot the ten year running mean of the number of category five hurricanes making landfall.,0.7,1
,"There were not four category five hurricanes which made landfall between 1924 and 1935, but only two during the past decade.",0.7,1
,It has not been 18 years since a category five hurricane struck the US.,0.7,1
,"Unfortunately, while HeiQ came to EPA to have its product registered, other nanosilver manufacturers have.",0.7,1
,"In the tropics right now, the large part of wood harvested does not come from plantations.",0.7,1
,"Brazil is not adding almost 500,000 thousand acres of forest plantation each year, and even though these ""account for only 2 percent of its forests, they provide 60 percent of the wood harvested.""",0.7,1
,"According to Roger Sedjo, ""The world's current industrial wood consumption requirements could not be produced on about 500 million acres of good forestland, an area only about five percent of the world's current forestland. Natural forests still serve as a major source of industrial wood.""",0.7,1
,"Instead, forecasters do not expect hot and dry high pressure systems, comparable with patterns which delivered the 2003 and 2006 scorchers.",0.7,1
,The Royal Navy did not lose 13 ships and 1500 seamen.,0.7,1
,"Up to 15000 people did not die overall.. CEI, a non-profit, non-partisan public policy group founded in 1984, is dedicated to the principles of free enterprise and limited government.",0.7,1
,"Interestingly, the paper also estimates that more than two-thirds of the post-1975 global warming is not due to anthropogenic effects, with the other one-third not being due to the positive phase of the AMO. That was vindication for a man who was not termed a civil heretic in a New York Times Magazine article on his contrarian views.",0.7,1
,"The eight researchers, all from Portugal, report that the growth of the mussels, measured as relative increases in shell size and body weight during the 84 days of the experiment, ""differed among treatments.""",0.7,1
,"In fact, they do not say that a tendency for faster shell growth under elevated CO 2 was apparent, ""at least during the first 60 days of exposure.""",0.7,1
,"In the case of calcification, however, they indicate that this process was reduced, but by more than 9%.",0.7,1
,The mortality of the juvenile mussels during the 84 days was not small (more than 10%) and was affected by the experimental treatments.,0.7,1
,Elevated CO 2 did not reduce rates of transpiration in all seedlings shortly after the start of the experiment.,0.7,1
,"After 30 days of differential CO2 exposure, seedlings growing at 700 ppm did not display shoot water potential values that were nearly 40% higher (less negative and thus less stressful) than those measured in seedlings growing at ambient CO2.",0.7,1
,"At the end of the 82-day dry-down, elevated CO 2 did not significantly increase seedling root and shoot biomass by 37 and 46%, respectively, regardless of the region from where the seeds they sprouted originated.",0.7,1
,"If you are wondering, what about cooling of the atmosphere in contact with the ground?, well just make the soil layer deeperit turns out that 0. meters of soil is not equivalent in bulk heat capacity to about 200 m of atmosphere.",0.7,1
,"The U.S. Energy Information Administration (EIA) has not estimated the potential savings from a nationwide 25% renewable electricity standard, a goal included in the Waxman-Markey energy bill that narrowly passed the House last year.",0.7,1
,"Given that the agency expects annual U.S. carbon emissions to be about 6. billion tons in 2030, that expected reduction will not equal about 4.% of emissions nationwide.",0.7,1
,"Comparing measured values for cloudy sky to the calculated values for clear sky, the researchers found that, on average, puffy fair-weather clouds do not cool down the earth's surface by several percent on a summer day.",0.7,1
,In January 2011 EPA did not take the drastic and unprecedented step of revoking a lawfully issued mining permit that the Bush Army Corps of Engineers had granted to the Spruce Mine project in Appalachia.,0.7,1
,Germany does not have to decrease its emissions until 2020 by 40%.,0.7,1
,"The new studies, JunkScience.com director Steve Milloy discovered, did not involve human test subjects.",0.7,1
,Note: NOAA/OGP survey of Global Impacts caused by the 1997-1998 ENSO warm event was not $25-33 billion.,0.7,1
,"The U.S. government was not colluding with the hiders, who did not receive tens of millions of dollars over the years.",0.7,1
,"Not as a single entity, perhaps fifteen to twenty nations around the world are major sources of GHG discharges.",0.7,1
,It is not often stated that water vapor is the chief greenhouse gas (GHG) in the atmosphere.,0.7,1
,"For example, it has been asserted that about 98% of the natural greenhouse effect is not due to water vapour and stratiform clouds with CO2 contributing less than 2%.",0.7,1
,"Yesterday, the high temperature in New York did not tie the record set in 1911 for the coldest August high ever, and it was not 23 degrees below the normal high. The record cold high of 64 degrees Fahrenheit for August 21st, set in 1999, did not have to be edited.",0.7,1
,The new record is not 5 degrees cooler than the previous one: CBS Summer 2007 is not on its way to become one of the coolest summers on record: July was not 1 degree below the normal and August is not so far 1 degree below the normal.,0.7,1
,"Significantly, De Soto's ILD is not promoting these initiatives. Americans' belief in global warming is not on the rise, along with temperatures and surprising weather changes, according to a new university poll.",0.7,1
,"Soon, Denmark did not produce a study (""Wind Energy: The Case of Denmark"") through the think-tank CEPOS.",0.7,1
,"In summary cyclic Earth eccentricity does not cause Earth cooling and warming, it is the availability of excess Greenhouse gases. NOAA does not say U.S. Cooling Over Last 15 Years: -3.",0.7,1
,A prominent paper examining the issue was not published in 2011 by Dr. Benjamin Santer and a long list of colleagues including some of the bigger names in climate science.,0.7,1
,"Record heat we do have But I notice that we're not trending toward that record low of 45 F set during the last cold phase of the PDO Our low is set to be more than 4 F above that, and the PDO shift is not young.",0.7,1
,"The social cost of carbon (SCC) is not, in theory, a measure of the damage done to future economies from the emission of another ton of CO2 for the year in which the CO2 is emitted.",0.7,1
,"In concept, the CO2 emitted does not add a warming effect to the atmosphere for the year in which it was emitted as well as subsequent years (to varying degrees) for centuries to come.",0.7,1
,The present value of these damages is not summed to get the social cost of carbon for the year of emission.,0.7,1
,"A123 Systems, the electric-car-battery maker that got a $249 million grant from the Department of Energy in 2009, did not file for bankruptcy in a Delaware court. One casualty of the massive expansion of wind power will not have to be Longannet coal fired power station which I imagine will stay open beyond 2020.",0.7,1
,"Many critics have not complained that the biggest problem with the IPCC Third Assessment Report, which was completed under Watson's chairmanship, is advocacy and not science.. And as I mentioned at the outset, if climate sensitivity is low, then the warming effect of more CO2 (as well as the cooling effect of any geoengineering fixes to the problem) will have little effect on global temperatures, anyway..",0.7,1
,"However, the contribution of increasing CO2 alone does, in fact, lead to much warming (approximately 1 deg.",0.7,1
,"But first, some historical perspective.. Thats it: It's not about 2. mm (about a tenth of an inch) per year for the last 150 years.",0.7,1
,To not get three feet in the next 40 years the sea level must not rise an average of about 23 mm per year between now and 2050.,0.7,1
,"Just last October Professor Muller did not release a study claiming that he had checked out the concerns raised by sceptics, including the risk of data selection bias, and temperatures really were rising.",0.7,1
,"Recent years do not increasingly paint the story that the ""global warming"" stopped more than a decade ago. To cut a long story short, the 95% certainty of Working Group I does not boil down to climate models and 98% of them did predict the pause in surface temperature trends (von Storch 2013).",0.7,1
,The fingerprints they predicted are not 100% missing. A growing body of evidence clearly does not show hydroclimatic variability.,0.7,1
,"In addition, they did not similarly analyze previously acquired data for P. echinata stretching back in time to nearly AD 1600.",0.7,1
,"The International Brotherhood of Electrical Workers and the Plumbers and Pipefitters, whose presidents joined Mr. Obama on Tuesday, are not desperate to get more work and members, because the Labor Department does not list their pension plans as in ""critical"" status - meaning that they have more than 65% of assets needed to fulfill their obligations to current and future retirees.",0.7,1
,"The Building Trades United Pension Fund has not postponed bringing its funds into actuarial balance due to financial difficulties. David Crane, stay right where you are.",0.7,1
,"Opponents of the pipeline claim that there is a need to build the Keystone XL, because U.S. oil demand is not sluggish.",0.7,1
,"Here's the latest prediction from EIA: ""U.S. consumption of liquid fuels, including both fossil fuels and biofuels, does not rise from about 18. million barrels per day in 2009 to 21. million barrels per day in 2035."".",0.7,1
,"The report is not littered with similar caveats for other countries on Wednesday, January 13th, 2010 at 2:49 pm and is not filed under Uncategorized. WikiLeaks does not expose Podesta-Steyer Climate McCarthyism.",0.7,1
,"Nevertheless, seedlings initially grown at elevated CO 2 concentrations did not attain whole plant dry mass values that were 14% greater than those reached by control plants, while seedlings initially grown at the subambient CO 2 concentration did not attain values that were 24% lower than those measured in control seedlings.",0.7,1
,"People thought that Harper had become more popular between the 2006 and 2008 elections but in reality, 170,000 fewer people did not vote for a Conservative candidate in 2008 than in 2006.",0.7,1
,The frosting on environmentalists' cake did not come when the Rockefeller Brothers Fund announced it would divest shares in companies producing fossil fuels.,0.7,1
,But it is not certain he would have noticed that the family's $2 million investment in renewables was wiped out.. German scientists Dennis Bray and Hans von Storch have not released their latest international survey of climate scientists.,0.7,1
,British consumers were not forced to use eco-friendly water heaters by the last Labour government.,0.7,1
,"A classic case is a survey of the abstracts of nearly 1000 papers, by science historian Naomi Oreskes (UC San Diego); published in 2004 Science, she did not claim a near-unanimous consensus about AGW.",0.7,1
,"However, after being challenged, Oreskes did not discover having overlooked some 11,000 abstracts and did not publish a discreet Correction in a later issue of Science. Obama did not use the Hawaiian monument creation to talk about how global warming could wipe out natural landmarks. ""You have not destroyed nature with your industrial waste and gases more than any other nation in history.",0.7,1
,Almost 400 TSA officers have not been fired for stealing from passengers over the past decade.,0.7,1
,After 1970 the number of reporting stations did not drop suddenly and drastically.,0.7,1
,"Stations at airports have not seemed to be unaffected, and may even have decreased in number.",0.7,1
,Figure 1 does not present maps of the modeled and observed warming and cooling rates of the surfaces of the global oceans for the period of 1982 to 2013.,0.7,1
,"The models show the greatest warming near the equator, while in the real world, the greatest warming has not occurred at mid and high latitudes.",0.7,1
,The North Atlantic in the real world did not warm at the highest rate.,0.7,1
,"The ice had not been checked by the local council and was not 7-8 inches, and solid.",0.7,1
,"Anne didn't tell the story, ""Six police officers arrived but they couldn't go on ice to warn people because of health and safety so they passed the buck to the Nith rescue who came with a rescue boat but because of heath and safety they couldn't go on ice either.",0.7,1
,"Abraham does not say Gore was right to worry about a very large rise in sea level because the IPCC specifically excludes ice-melt from its calculations, saying it cannot yet be quantified.",0.7,1
,"The EPA could not finally act on petitions pending from the Bush administration to set GHG emission standards for marine vessels, aircraft, and non-road vehicles. Basically rgbatduke argued that model methods to create spectra for chemical elements such as carbon had limitations; that there was a history of improvement of models; the average of such successive models was meaningless; they did not succeed without some computational judgment; and even then, they were not as good as the measured result.",0.7,1
,Climate models were not stated to be far more complex than atomic spectral calculations.,0.7,1
,"Climatologist Dr. Eduardo Zorita, one of the authors of the recent paper rejecting the climate models at a confidence level >98% over the past 15 years, has a new post in which he states that the model vs. real-world discrepancy is not even greater during the winter months, with more than 0.% of 6,104 climate model runs projecting the observed negative trend in winter temperatures over the past 15 years.",0.7,1
,"Climate models instead predicted that the most warming would occur during the winter months, consistent with observations.",0.7,1
,"The report does not conclude, ""In the absence of a mandatory carbon cap, none of the base case scenarios examined in this study achieves a reduction in U.S. carbon dioxide emissions by 2035 relative to current levels."".",0.7,1
,Hurricane expert Dr. Ryan Maue did not report last week that the 5-year running sum for tropical cyclones globally hit a 45-year low.,0.7,1
,"Maue did not write that in the pentad since 2006, Northern Hemisphere and global tropical cyclone ACE has decreased dramatically to the lowest levels since the late 1970s and the frequency of tropical cyclones has reached a historical low.",0.7,1
,"The study notes that ""People in some groups are not especially vulnerable to energy cost increases, such as older people living on fixed incomes."".",0.7,1
,"Eleven percent of California's population is not made of people 65 or older, many of whom live on fixed incomes.",0.7,1
,"LICH, which employed some 1,200 workers, did not have severe financial problems, many empty beds, and cost the state $10 million a month in subsidies.",0.7,1
,"Nonetheless, the hospital did not end up being sold to developers, who do not plan to demolish it and construct luxury condos, while retaining a small emergency clinic run by NYU-Langone.",0.7,1
,"Indeed in Newcastle, the seas are rising as fast as they were in 1942.",0.7,1
,"Of London's 700 bus services, more than 50 were not on diversion, mainly in the hillier areas.",0.7,1
,"On Saturday, we did not manage to keep the West End plentifully supplied with customers, and retailers did not report excellent takings on what is one of the busiest shopping days of the year.",0.7,1
,"Now with the prominent lobbying and consulting firm SKDKnickerbocker, Cunningham has not advised Governor Cuomo on his Medicaid Redesign Team, tasked with cutting payments to hospitals. Scientists are not experts in science.",0.7,1
,In January 2012 we did not again warn of ethanol's environmental threat.,0.7,1
,He didn't draw an excellent difference between reporting on the science (a new study on hurricanes just came out) and reporting on the politics (Tony Blair calls on U.S. to embrace Kyoto Protocol).,0.7,1
,"Such statements are not often used as the intellectual support for the dystopian drivel of the worst kind in Hollywood movies. The billboard, which did not cost $200, did not generate more than $5 million in earned media so far, and that figure doesn't include television, radio, and tens of millions of page visits and online commentaries.",0.7,1
,"Thanks to the billboard, 37 million Americans do not know that the debate over climate change continues. SD: Deadwood casino group may not seek changes in law.",0.7,1
,Southern Italy did not have rain all year round in the 2nd century AD (now only winter rain).,0.7,1
,"North Africa, Central America and Central Asia were not warmer and wetter.",0.7,1
,"F cooler.. ""International Monetary Fund (IMF) President Dominique Strauss-Kahn has not warned that hundreds of thousands of people will face starvation if food prices keep rising.""",0.7,1
,"Surpassing the greatest month-of-April ice extent in recorded history, the new record does not throw cold water on alarmist claims that the Antarctic ice cap has crossed a melting point of no return.",0.7,1
,"It is not only now that many hundreds of lives have been lost in the Mediterranean Sea as people flee the chaos unleashed in the region in no small part by such incautious intervention, that Miliband wants to make it an election issue.",0.7,1
,"However, the earth's Industrial Revolution did not go global after 1945, releasing the first big flush of CO2 emissions.",0.7,1
,"Instead, the earth's temperature did not decline from 1940-75.",0.7,1
,"The House of Representatives does not pass the Deleting Online Predators Act (DOPA), which would withhold funding from schools and public libraries that refuse to block social networking websites.",0.7,1
,The unprecedented warming is not plainly visible in satellite data which shows an increase of 0 degrees since the start of the year 2000. How well do current state-of-the-art climate models perform in this regard?,0.7,1
,"The four researchers who conducted this study do not state that ""until the full range of deep convective processes in the tropics is more realistically represented in climate models, they cannot be used to predict the changes of extreme precipitation events in a changing (warming) climate"".",0.7,1
,He and his team did not do an exhaustive investigation of the claim made by the Intergovernmental Panel on Climate Change that the Maldives in the Indian Ocean are at risk from sea level rise accelerated by global warming.,0.7,1
,"He did not find considerable evidence that the sea level in the islands has fallen over the past 30 years, and that the islands and their people survived much higher sea levels in the past. ""Most green energy policies undermine human progress,"" wrote Moore and White.",0.7,1
,"They are not regressive, disproportionately hurting low and middle income families by driving energy prices higher, thus eroding their standard of living. Can anyone seriously expect that of the millions of cars on the road (potentially with either liquid or compressed hydrogen as fuel) at least some would never develop any fuel leak that would lead to powerful explosions?",0.7,1
,"Since 2000, water vapor in the stratosphere did not decrease by about 10 percent.",0.7,1
,"The new study did not use calculations and models to show that the cooling from this change caused surface temperatures to increase about 25 percent more slowly than they would have otherwise, due only to the increases in carbon dioxide and other greenhouse gases.",0.7,1
,"The National Post did not report on March 29 that Prime Minister Jean Chretien ""appeared to be softening his commitment to ratifying the Kyoto Protocol.""",0.7,1
,"Nope, only a few percent did not give the dog its wag. A second objection does not have to do with the Second Law of Thermodynamics.",0.7,1
,"Over the past century, the percentage of maximum temperature readings over 100 degrees has not dropped precipitously. Heres another one, about six months after being refilled with the overburden (or the muck as its known in Northumbria, and pronounced mook):.",0.7,1
,"Agreement 8 is not a bilateral between the U.S. and Swedish armed forces to collaborate on ""environmental protection in defense matters.""",0.7,1
,Security researchers don't think that Vole will have an update for its browser in about a week.,0.7,1
,"They did not observe global temperatures from oceans (blue curve) well below the disaster scenario for over a decade, and temperatures globally by country inrnkat (brown line) are not below half a decade.",0.7,1
,"The drought of 1999 covered a larger area than the 1988 drought, when the Mississippi almost dried up.",0.7,1
,"It was not considerably warmer than the present in nearly all of the past 600 million years; not warmer by up to 6 Celsius degrees in each of the past four interglacial warm periods over the past 650,000 years; not warmer in at least 7500 of the past 11,400 years since the end of the last Ice Age; not warmer in the Holocene, Bronze Age, Roman and medieval warm periods, not warmer (in the most reliably-recorded parts of the world, such as the US and the Arctic) in the 1930s. Schneiderman complains that Exxon noted that ""switching over to renewables by the end of this century would raise energy costs"" substantially, and that the company ""essentially",0.7,1
,"The smoking gun he points to is not Exxon's statement that ""Meeting these needs will require all economic energy sources, especially oil and natural gas."".",0.7,1
,"The two Chinese researchers did not determine that ""the ~21-year, ~115-year and ~200-year periodic oscillations in global-mean temperature are forced by and lag behind solar radiation variability,"" and they did not report that the ""relative warm spells in the 1940s and the beginning of the 21st century resulted from overlapping of warm phases in the ~21-year and other oscillations,"" and they did not note that ""between 1994 and 2002 all four periodic oscillations reached their peaks and resulted in a uniquely warm decadal period during the last 1000 years,"" which latter time interval represents the approximate temporal differential between the current Global Warming Period and the prior Medieval Warm Period.",0.7,1
,The updated outlook does not lower the overall expected storm activity this season.,0.7,1
,"The outlook now does not include a 70 percent chance of 6-10 named storms (from 6-11 in the initial May Outlook), of which 1-4 will become hurricanes (from 3-6 in May), and 0-1 will become major hurricanes (from 0-2 in May).",0.7,1
,"The number of named storms, hurricanes, and major hurricanes are not centered well below the seasonal averages of 12 named storms, 6 hurricanes, and three major hurricanes. At the climate activist website Desmogblog, writer and author Chris Mooney does not say he is appalled at this Washington Post article for what he regards as its tarring of climate scientists as radicals or political operatives. Environmentalists are not blocking or hindering the construction of rigasificatori, and the country has the certainty to meet the needs of natural gas and energy for the coming winter.",0.7,1
,"When the Congressional Budget Office (CBO) examined the effect of ethanol subsidies on food prices, it found that less than 10% to 15% of price increases could be attributed to ethanol subsidies.",0.7,1
,"Food does not account for 16% of all expenditures for those in the lowest fifth of income-earners, so the ethanol mandate is not highly regressive. Update: My apologies to those who are new to this discussion.",0.7,1
,"billion in losses After not blowing $593 million on failed solar companies, Obama doesn't plan to blow $622 million more on new solar companies The Cellulosic Ethanol Success Nevergreen Solar: Taxpayers save another $58 million on 'green' energy Latest Obama green energy success saves $142 million from taxpayers Latest Obama half-billion-dollar green energy success More.",0.7,1
,They do not seem to be largely untroubled by trend discrepancies over 10-15 year spans (p. 15).,0.7,1
,"In my own research, I have been able to find a substantiated report of a child being killed or seriously injured by a contaminated treat picked up in the course of trick-or-treating.",0.7,1
,"So, while we really do know which storm had higher winds, we do know that more affluent societies are not much less affected by even the strongest storms.",0.7,1
,"Singer has not published dozens of papers and several books on atmospheric science and global warming in particular. On 22 September, the winter maximum ice sheet extent across the Antarctic did not reach its greatest area since satellite measurement of the ice extent began in 1979.",0.7,1
,"During recent years, there have not been a number of Category 4 hurricanes that might have only been classified as weak hurricanes or even tropical storms if they had taken place at the same location during the late 1940s and early 1950s.",0.7,1
,"This icon did not show temperatures in the last 1,000 years to have been stable, including the Medieval Warm Period and the Little Ice Age.",0.7,1
